Variable,L_DATA,L_TYPE,L_BRAND,L_STRATEGIC PILLAR,L_DEMOGRAPHIC,L_MARKETINGSEGMENT,L_CAMPAIGN,L_PROGRAM,L_PROGRAMCATEGORY,L_ACTIVITY,L_METRIC,Data,Type,BRAND,STRATEGIC PILLAR,DEMOGRAPHIC,MARKETINGSEGMENT,CAMPAIGN,PROGRAM,PROGRAMCATEGORY,ACTIVITY,METRIC,var_wo_metric, spend 1 yr , spend 3 yrs ,APL,sign,Priority
NAT_DIG_XXX_XXX_XXX_DIG_N08_MOB_CDM_DSR_AUD,NAT,DIG,XXX,XXX,XXX,DIG,N08,MOB,CDM,DSR,AUD,NAT,Digital Media,XXX,Unknown,UNKNOWN,DIGITAL,GG:XXXX - PREPAID - HANDSETS - DSK,MOBILITY,CONSUMER - DIGITAL MARKETING,DESKTOP SEARCH,SPEND,NAT_DIG_XXX_XXX_XXX_DIG_N08_MOB_CDM_DSR,40537.08359,542660.0387,No,POS,1
NAT_DIG_XXX_XXX_XXX_DIG_N08_MOB_CDM_DSR_CLK,NAT,DIG,XXX,XXX,XXX,DIG,N08,MOB,CDM,DSR,CLK,NAT,Digital Media,XXX,Unknown,UNKNOWN,DIGITAL,GG:XXXX - PREPAID - HANDSETS - DSK,MOBILITY,CONSUMER - DIGITAL MARKETING,DESKTOP SEARCH,CLICKS,NAT_DIG_XXX_XXX_XXX_DIG_N08_MOB_CDM_DSR,788882.8781,866771.2154,Yes,POS,1
NAT_DIG_XXX_XXX_XXX_DIG_N08_MOB_CDM_DSR_IMP,NAT,DIG,XXX,XXX,XXX,DIG,N08,MOB,CDM,DSR,IMP,NAT,Digital Media,XXX,Unknown,UNKNOWN,DIGITAL,GG:XXXX - PREPAID - HANDSETS - DSK,MOBILITY,CONSUMER - DIGITAL MARKETING,DESKTOP SEARCH,IMPRESSIONS,NAT_DIG_XXX_XXX_XXX_DIG_N08_MOB_CDM_DSR,504772.819,1885290.054,No,POS,1
NAT_DIG_XXX_XXX_XXX_DIG_N08_MOB_CDM_MSR_AUD,NAT,DIG,XXX,XXX,XXX,DIG,N08,MOB,CDM,MSR,AUD,NAT,Digital Media,XXX,Unknown,UNKNOWN,DIGITAL,GG:XXXX - PREPAID - HANDSETS - DSK,MOBILITY,CONSUMER - DIGITAL MARKETING,MOBILE SEARCH,SPEND,NAT_DIG_XXX_XXX_XXX_DIG_N08_MOB_CDM_MSR,241368.8547,2504412.7,No,POS,1
NAT_DIG_XXX_XXX_XXX_DIG_N08_MOB_CDM_MSR_CLK,NAT,DIG,XXX,XXX,XXX,DIG,N08,MOB,CDM,MSR,CLK,NAT,Digital Media,XXX,Unknown,UNKNOWN,DIGITAL,GG:XXXX - PREPAID - HANDSETS - DSK,MOBILITY,CONSUMER - DIGITAL MARKETING,MOBILE SEARCH,CLICKS,NAT_DIG_XXX_XXX_XXX_DIG_N08_MOB_CDM_MSR,942037.3501,350266.8925,Yes,POS,1
NAT_DIG_XXX_XXX_XXX_DIG_N08_MOB_CDM_MSR_IMP,NAT,DIG,XXX,XXX,XXX,DIG,N08,MOB,CDM,MSR,IMP,NAT,Digital Media,XXX,Unknown,UNKNOWN,DIGITAL,GG:XXXX - PREPAID - HANDSETS - DSK,MOBILITY,CONSUMER - DIGITAL MARKETING,MOBILE SEARCH,IMPRESSIONS,NAT_DIG_XXX_XXX_XXX_DIG_N08_MOB_CDM_MSR,153517.1467,1222944.39,No,POS,1
NAT_DIG_XXX_XXX_XXX_DIG_N09_MOB_CDM_DSR_AUD,NAT,DIG,XXX,XXX,XXX,DIG,N09,MOB,CDM,DSR,AUD,NAT,Digital Media,XXX,Unknown,UNKNOWN,DIGITAL,GG:XXXX - PREPAID BROADBAND - DSK,MOBILITY,CONSUMER - DIGITAL MARKETING,DESKTOP SEARCH,SPEND,NAT_DIG_XXX_XXX_XXX_DIG_N09_MOB_CDM_DSR,341562.3673,2819651.082,No,POS,1
NAT_DIG_XXX_XXX_XXX_DIG_N09_MOB_CDM_DSR_CLK,NAT,DIG,XXX,XXX,XXX,DIG,N09,MOB,CDM,DSR,CLK,NAT,Digital Media,XXX,Unknown,UNKNOWN,DIGITAL,GG:XXXX - PREPAID BROADBAND - DSK,MOBILITY,CONSUMER - DIGITAL MARKETING,DESKTOP SEARCH,CLICKS,NAT_DIG_XXX_XXX_XXX_DIG_N09_MOB_CDM_DSR,177810.567,1486886.738,Yes,POS,1
NAT_DIG_XXX_XXX_XXX_DIG_N09_MOB_CDM_DSR_IMP,NAT,DIG,XXX,XXX,XXX,DIG,N09,MOB,CDM,DSR,IMP,NAT,Digital Media,XXX,Unknown,UNKNOWN,DIGITAL,GG:XXXX - PREPAID BROADBAND - DSK,MOBILITY,CONSUMER - DIGITAL MARKETING,DESKTOP SEARCH,IMPRESSIONS,NAT_DIG_XXX_XXX_XXX_DIG_N09_MOB_CDM_DSR,970945.9114,2475423.616,No,POS,1
NAT_DIG_XXX_XXX_XXX_DIG_N09_MOB_CDM_MSR_AUD,NAT,DIG,XXX,XXX,XXX,DIG,N09,MOB,CDM,MSR,AUD,NAT,Digital Media,XXX,Unknown,UNKNOWN,DIGITAL,GG:XXXX - PREPAID BROADBAND - DSK,MOBILITY,CONSUMER - DIGITAL MARKETING,MOBILE SEARCH,SPEND,NAT_DIG_XXX_XXX_XXX_DIG_N09_MOB_CDM_MSR,84534.93367,1888780.85,No,POS,1
NAT_DIG_XXX_XXX_XXX_DIG_N09_MOB_CDM_MSR_CLK,NAT,DIG,XXX,XXX,XXX,DIG,N09,MOB,CDM,MSR,CLK,NAT,Digital Media,XXX,Unknown,UNKNOWN,DIGITAL,GG:XXXX - PREPAID BROADBAND - DSK,MOBILITY,CONSUMER - DIGITAL MARKETING,MOBILE SEARCH,CLICKS,NAT_DIG_XXX_XXX_XXX_DIG_N09_MOB_CDM_MSR,348084.6111,665384.8718,Yes,POS,1
NAT_DIG_XXX_XXX_XXX_DIG_N09_MOB_CDM_MSR_IMP,NAT,DIG,XXX,XXX,XXX,DIG,N09,MOB,CDM,MSR,IMP,NAT,Digital Media,XXX,Unknown,UNKNOWN,DIGITAL,GG:XXXX - PREPAID BROADBAND - DSK,MOBILITY,CONSUMER - DIGITAL MARKETING,MOBILE SEARCH,IMPRESSIONS,NAT_DIG_XXX_XXX_XXX_DIG_N09_MOB_CDM_MSR,936448.2731,1917115.826,No,POS,1
NAT_DIG_XXX_XXX_XXX_DIG_N10_AHM_CDM_DSR_AUD,NAT,DIG,XXX,XXX,XXX,DIG,N10,AHM,CDM,DSR,AUD,NAT,Digital Media,XXX,Unknown,UNKNOWN,DIGITAL,GG:XXXX - PSTN - DSK,AT HOME,CONSUMER - DIGITAL MARKETING,DESKTOP SEARCH,SPEND,NAT_DIG_XXX_XXX_XXX_DIG_N10_AHM_CDM_DSR,752979.927,2163116.461,No,POS,100
NAT_DIG_XXX_XXX_XXX_DIG_N10_AHM_CDM_DSR_CLK,NAT,DIG,XXX,XXX,XXX,DIG,N10,AHM,CDM,DSR,CLK,NAT,Digital Media,XXX,Unknown,UNKNOWN,DIGITAL,GG:XXXX - PSTN - DSK,AT HOME,CONSUMER - DIGITAL MARKETING,DESKTOP SEARCH,CLICKS,NAT_DIG_XXX_XXX_XXX_DIG_N10_AHM_CDM_DSR,568360.4412,2425447.484,Yes,POS,100
NAT_DIG_XXX_XXX_XXX_DIG_N10_AHM_CDM_DSR_IMP,NAT,DIG,XXX,XXX,XXX,DIG,N10,AHM,CDM,DSR,IMP,NAT,Digital Media,XXX,Unknown,UNKNOWN,DIGITAL,GG:XXXX - PSTN - DSK,AT HOME,CONSUMER - DIGITAL MARKETING,DESKTOP SEARCH,IMPRESSIONS,NAT_DIG_XXX_XXX_XXX_DIG_N10_AHM_CDM_DSR,553983.3913,2937667.293,No,POS,100
NAT_DIG_XXX_XXX_XXX_DIG_N10_AHM_CDM_MSR_AUD,NAT,DIG,XXX,XXX,XXX,DIG,N10,AHM,CDM,MSR,AUD,NAT,Digital Media,XXX,Unknown,UNKNOWN,DIGITAL,GG:XXXX - PSTN - DSK,AT HOME,CONSUMER - DIGITAL MARKETING,MOBILE SEARCH,SPEND,NAT_DIG_XXX_XXX_XXX_DIG_N10_AHM_CDM_MSR,248496.4026,75730.11554,No,POS,100
NAT_DIG_XXX_XXX_XXX_DIG_N10_AHM_CDM_MSR_CLK,NAT,DIG,XXX,XXX,XXX,DIG,N10,AHM,CDM,MSR,CLK,NAT,Digital Media,XXX,Unknown,UNKNOWN,DIGITAL,GG:XXXX - PSTN - DSK,AT HOME,CONSUMER - DIGITAL MARKETING,MOBILE SEARCH,CLICKS,NAT_DIG_XXX_XXX_XXX_DIG_N10_AHM_CDM_MSR,791263.2953,1376570.24,Yes,POS,100
NAT_DIG_XXX_XXX_XXX_DIG_N10_AHM_CDM_MSR_IMP,NAT,DIG,XXX,XXX,XXX,DIG,N10,AHM,CDM,MSR,IMP,NAT,Digital Media,XXX,Unknown,UNKNOWN,DIGITAL,GG:XXXX - PSTN - DSK,AT HOME,CONSUMER - DIGITAL MARKETING,MOBILE SEARCH,IMPRESSIONS,NAT_DIG_XXX_XXX_XXX_DIG_N10_AHM_CDM_MSR,546913.4108,2503151.136,No,POS,100
NAT_DIG_XXX_XXX_XXX_DIG_N11_OTH_DEM_DSR_AUD,NAT,DIG,XXX,XXX,XXX,DIG,N11,OTH,DEM,DSR,AUD,NAT,Digital Media,XXX,Unknown,UNKNOWN,DIGITAL,GG:XXXX - SELF SERVICE - DSK,OTHER,DIGITAL ENABLEMENT,DESKTOP SEARCH,SPEND,NAT_DIG_XXX_XXX_XXX_DIG_N11_OTH_DEM_DSR,403965.1839,306273.242,No,POS,100
NAT_DIG_XXX_XXX_XXX_DIG_N11_OTH_DEM_DSR_CLK,NAT,DIG,XXX,XXX,XXX,DIG,N11,OTH,DEM,DSR,CLK,NAT,Digital Media,XXX,Unknown,UNKNOWN,DIGITAL,GG:XXXX - SELF SERVICE - DSK,OTHER,DIGITAL ENABLEMENT,DESKTOP SEARCH,CLICKS,NAT_DIG_XXX_XXX_XXX_DIG_N11_OTH_DEM_DSR,539450.8907,1640945.882,Yes,POS,100
NAT_DIG_XXX_XXX_XXX_DIG_N11_OTH_DEM_DSR_IMP,NAT,DIG,XXX,XXX,XXX,DIG,N11,OTH,DEM,DSR,IMP,NAT,Digital Media,XXX,Unknown,UNKNOWN,DIGITAL,GG:XXXX - SELF SERVICE - DSK,OTHER,DIGITAL ENABLEMENT,DESKTOP SEARCH,IMPRESSIONS,NAT_DIG_XXX_XXX_XXX_DIG_N11_OTH_DEM_DSR,99563.06723,2048994.014,No,POS,100
NAT_DIG_XXX_XXX_XXX_DIG_N11_OTH_DEM_MSR_AUD,NAT,DIG,XXX,XXX,XXX,DIG,N11,OTH,DEM,MSR,AUD,NAT,Digital Media,XXX,Unknown,UNKNOWN,DIGITAL,GG:XXXX - SELF SERVICE - DSK,OTHER,DIGITAL ENABLEMENT,MOBILE SEARCH,SPEND,NAT_DIG_XXX_XXX_XXX_DIG_N11_OTH_DEM_MSR,591776.5745,383010.2227,No,POS,100
NAT_DIG_XXX_XXX_XXX_DIG_N11_OTH_DEM_MSR_CLK,NAT,DIG,XXX,XXX,XXX,DIG,N11,OTH,DEM,MSR,CLK,NAT,Digital Media,XXX,Unknown,UNKNOWN,DIGITAL,GG:XXXX - SELF SERVICE - DSK,OTHER,DIGITAL ENABLEMENT,MOBILE SEARCH,CLICKS,NAT_DIG_XXX_XXX_XXX_DIG_N11_OTH_DEM_MSR,819452.019,2869356.418,Yes,POS,100
NAT_DIG_XXX_XXX_XXX_DIG_N11_OTH_DEM_MSR_IMP,NAT,DIG,XXX,XXX,XXX,DIG,N11,OTH,DEM,MSR,IMP,NAT,Digital Media,XXX,Unknown,UNKNOWN,DIGITAL,GG:XXXX - SELF SERVICE - DSK,OTHER,DIGITAL ENABLEMENT,MOBILE SEARCH,IMPRESSIONS,NAT_DIG_XXX_XXX_XXX_DIG_N11_OTH_DEM_MSR,194958.7151,1257650.148,No,POS,100
NAT_DIG_XXX_XXX_XXX_DIG_N12_MOB_CDM_DSR_AUD,NAT,DIG,XXX,XXX,XXX,DIG,N12,MOB,CDM,DSR,AUD,NAT,Digital Media,XXX,Unknown,UNKNOWN,DIGITAL,GG:XXXX - SELF SERVICE - PREPAID RECHARGE - DSK,MOBILITY,CONSUMER - DIGITAL MARKETING,DESKTOP SEARCH,SPEND,NAT_DIG_XXX_XXX_XXX_DIG_N12_MOB_CDM_DSR,698054.9414,1339064.08,No,POS,1
NAT_DIG_XXX_XXX_XXX_DIG_N12_MOB_CDM_DSR_CLK,NAT,DIG,XXX,XXX,XXX,DIG,N12,MOB,CDM,DSR,CLK,NAT,Digital Media,XXX,Unknown,UNKNOWN,DIGITAL,GG:XXXX - SELF SERVICE - PREPAID RECHARGE - DSK,MOBILITY,CONSUMER - DIGITAL MARKETING,DESKTOP SEARCH,CLICKS,NAT_DIG_XXX_XXX_XXX_DIG_N12_MOB_CDM_DSR,495372.3793,2477850.615,Yes,POS,1
NAT_DIG_XXX_XXX_XXX_DIG_N12_MOB_CDM_DSR_IMP,NAT,DIG,XXX,XXX,XXX,DIG,N12,MOB,CDM,DSR,IMP,NAT,Digital Media,XXX,Unknown,UNKNOWN,DIGITAL,GG:XXXX - SELF SERVICE - PREPAID RECHARGE - DSK,MOBILITY,CONSUMER - DIGITAL MARKETING,DESKTOP SEARCH,IMPRESSIONS,NAT_DIG_XXX_XXX_XXX_DIG_N12_MOB_CDM_DSR,109472.0648,131138.1593,No,POS,1
NAT_DIG_XXX_XXX_XXX_DIG_N12_MOB_CDM_MSR_AUD,NAT,DIG,XXX,XXX,XXX,DIG,N12,MOB,CDM,MSR,AUD,NAT,Digital Media,XXX,Unknown,UNKNOWN,DIGITAL,GG:XXXX - SELF SERVICE - PREPAID RECHARGE - DSK,MOBILITY,CONSUMER - DIGITAL MARKETING,MOBILE SEARCH,SPEND,NAT_DIG_XXX_XXX_XXX_DIG_N12_MOB_CDM_MSR,101143.3638,1261326.63,No,POS,1
NAT_DIG_XXX_XXX_XXX_DIG_N12_MOB_CDM_MSR_CLK,NAT,DIG,XXX,XXX,XXX,DIG,N12,MOB,CDM,MSR,CLK,NAT,Digital Media,XXX,Unknown,UNKNOWN,DIGITAL,GG:XXXX - SELF SERVICE - PREPAID RECHARGE - DSK,MOBILITY,CONSUMER - DIGITAL MARKETING,MOBILE SEARCH,CLICKS,NAT_DIG_XXX_XXX_XXX_DIG_N12_MOB_CDM_MSR,183571.2229,738404.1924,Yes,POS,1
NAT_DIG_XXX_XXX_XXX_DIG_N12_MOB_CDM_MSR_IMP,NAT,DIG,XXX,XXX,XXX,DIG,N12,MOB,CDM,MSR,IMP,NAT,Digital Media,XXX,Unknown,UNKNOWN,DIGITAL,GG:XXXX - SELF SERVICE - PREPAID RECHARGE - DSK,MOBILITY,CONSUMER - DIGITAL MARKETING,MOBILE SEARCH,IMPRESSIONS,NAT_DIG_XXX_XXX_XXX_DIG_N12_MOB_CDM_MSR,760655.8415,214570.264,No,POS,1
NAT_DIG_XXX_XXX_XXX_LPS_L60_SPT_LVG_ADD_AUD,NAT,DIG,XXX,XXX,XXX,LPS,L60,SPT,LVG,ADD,AUD,NAT,Digital Media,XXX,Unknown,UNKNOWN,LOYALTY PARTNERSHIPS AND SPONSORSHIPS,FY14 Q4 SPORTS LOYALTY,SPORTS,LEVERAGED,DESKTOP DISPLAY,SPEND,NAT_DIG_XXX_XXX_XXX_LPS_L60_SPT_LVG_ADD,843096.4245,1018657.93,No,POS,100
NAT_DIG_XXX_XXX_XXX_LPS_L60_SPT_LVG_ADD_CLK,NAT,DIG,XXX,XXX,XXX,LPS,L60,SPT,LVG,ADD,CLK,NAT,Digital Media,XXX,Unknown,UNKNOWN,LOYALTY PARTNERSHIPS AND SPONSORSHIPS,FY14 Q4 SPORTS LOYALTY,SPORTS,LEVERAGED,DESKTOP DISPLAY,CLICKS,NAT_DIG_XXX_XXX_XXX_LPS_L60_SPT_LVG_ADD,882273.7203,40315.55883,Yes,POS,100
NAT_DIG_XXX_XXX_XXX_LPS_L60_SPT_LVG_ADD_IMP,NAT,DIG,XXX,XXX,XXX,LPS,L60,SPT,LVG,ADD,IMP,NAT,Digital Media,XXX,Unknown,UNKNOWN,LOYALTY PARTNERSHIPS AND SPONSORSHIPS,FY14 Q4 SPORTS LOYALTY,SPORTS,LEVERAGED,DESKTOP DISPLAY,IMPRESSIONS,NAT_DIG_XXX_XXX_XXX_LPS_L60_SPT_LVG_ADD,757908.3422,2305575.287,No,POS,100
NAT_DIG_XXX_XXX_XXX_LPS_L60_SPT_LVG_MDS_AUD,NAT,DIG,XXX,XXX,XXX,LPS,L60,SPT,LVG,MDS,AUD,NAT,Digital Media,XXX,Unknown,UNKNOWN,LOYALTY PARTNERSHIPS AND SPONSORSHIPS,FY14 Q4 SPORTS LOYALTY,SPORTS,LEVERAGED,MOBILE DISPLAY,SPEND,NAT_DIG_XXX_XXX_XXX_LPS_L60_SPT_LVG_MDS,404694.5826,1254791.933,No,POS,100
NAT_DIG_XXX_XXX_XXX_LPS_L60_SPT_LVG_MDS_CLK,NAT,DIG,XXX,XXX,XXX,LPS,L60,SPT,LVG,MDS,CLK,NAT,Digital Media,XXX,Unknown,UNKNOWN,LOYALTY PARTNERSHIPS AND SPONSORSHIPS,FY14 Q4 SPORTS LOYALTY,SPORTS,LEVERAGED,MOBILE DISPLAY,CLICKS,NAT_DIG_XXX_XXX_XXX_LPS_L60_SPT_LVG_MDS,516118.6454,1444900.17,Yes,POS,100
NAT_DIG_XXX_XXX_XXX_LPS_L60_SPT_LVG_MDS_IMP,NAT,DIG,XXX,XXX,XXX,LPS,L60,SPT,LVG,MDS,IMP,NAT,Digital Media,XXX,Unknown,UNKNOWN,LOYALTY PARTNERSHIPS AND SPONSORSHIPS,FY14 Q4 SPORTS LOYALTY,SPORTS,LEVERAGED,MOBILE DISPLAY,IMPRESSIONS,NAT_DIG_XXX_XXX_XXX_LPS_L60_SPT_LVG_MDS,411069.3871,727479.4552,No,POS,100
NAT_DIG_XXX_XXX_XXX_LPS_L65_OTH_LVG_ADD_AUD,NAT,DIG,XXX,XXX,XXX,LPS,L65,OTH,LVG,ADD,AUD,NAT,Digital Media,XXX,Unknown,UNKNOWN,LOYALTY PARTNERSHIPS AND SPONSORSHIPS,FY14 Q4 LOYALTY THANKS THURSDAYS,OTHER,LEVERAGED,DESKTOP DISPLAY,SPEND,NAT_DIG_XXX_XXX_XXX_LPS_L65_OTH_LVG_ADD,184380.6293,2125245.848,No,POS,100
NAT_DIG_XXX_XXX_XXX_LPS_L65_OTH_LVG_ADD_CLK,NAT,DIG,XXX,XXX,XXX,LPS,L65,OTH,LVG,ADD,CLK,NAT,Digital Media,XXX,Unknown,UNKNOWN,LOYALTY PARTNERSHIPS AND SPONSORSHIPS,FY14 Q4 LOYALTY THANKS THURSDAYS,OTHER,LEVERAGED,DESKTOP DISPLAY,CLICKS,NAT_DIG_XXX_XXX_XXX_LPS_L65_OTH_LVG_ADD,871285.5233,762165.9473,Yes,POS,100
NAT_DIG_XXX_XXX_XXX_LPS_L65_OTH_LVG_ADD_IMP,NAT,DIG,XXX,XXX,XXX,LPS,L65,OTH,LVG,ADD,IMP,NAT,Digital Media,XXX,Unknown,UNKNOWN,LOYALTY PARTNERSHIPS AND SPONSORSHIPS,FY14 Q4 LOYALTY THANKS THURSDAYS,OTHER,LEVERAGED,DESKTOP DISPLAY,IMPRESSIONS,NAT_DIG_XXX_XXX_XXX_LPS_L65_OTH_LVG_ADD,145834.0117,2246664.069,No,POS,100
NAT_DIG_XXX_XXX_XXX_LPS_L65_OTH_LVG_MDS_AUD,NAT,DIG,XXX,XXX,XXX,LPS,L65,OTH,LVG,MDS,AUD,NAT,Digital Media,XXX,Unknown,UNKNOWN,LOYALTY PARTNERSHIPS AND SPONSORSHIPS,FY14 Q4 LOYALTY THANKS THURSDAYS,OTHER,LEVERAGED,MOBILE DISPLAY,SPEND,NAT_DIG_XXX_XXX_XXX_LPS_L65_OTH_LVG_MDS,597624.4125,2394340.479,No,POS,100
NAT_DIG_XXX_XXX_XXX_LPS_L65_OTH_LVG_MDS_CLK,NAT,DIG,XXX,XXX,XXX,LPS,L65,OTH,LVG,MDS,CLK,NAT,Digital Media,XXX,Unknown,UNKNOWN,LOYALTY PARTNERSHIPS AND SPONSORSHIPS,FY14 Q4 LOYALTY THANKS THURSDAYS,OTHER,LEVERAGED,MOBILE DISPLAY,CLICKS,NAT_DIG_XXX_XXX_XXX_LPS_L65_OTH_LVG_MDS,326815.8177,2680452.18,Yes,POS,100
NAT_DIG_XXX_XXX_XXX_LPS_L65_OTH_LVG_MDS_IMP,NAT,DIG,XXX,XXX,XXX,LPS,L65,OTH,LVG,MDS,IMP,NAT,Digital Media,XXX,Unknown,UNKNOWN,LOYALTY PARTNERSHIPS AND SPONSORSHIPS,FY14 Q4 LOYALTY THANKS THURSDAYS,OTHER,LEVERAGED,MOBILE DISPLAY,IMPRESSIONS,NAT_DIG_XXX_XXX_XXX_LPS_L65_OTH_LVG_MDS,101448.4604,1509058.291,No,POS,100
NAT_DIG_XXX_XXX_XXX_LPS_L66_MUS_LVG_ADD_AUD,NAT,DIG,XXX,XXX,XXX,LPS,L66,MUS,LVG,ADD,AUD,NAT,Digital Media,XXX,Unknown,UNKNOWN,LOYALTY PARTNERSHIPS AND SPONSORSHIPS,FY14 SECOND CHANCE SONG,MUSIC,LEVERAGED,DESKTOP DISPLAY,SPEND,NAT_DIG_XXX_XXX_XXX_LPS_L66_MUS_LVG_ADD,684774.7387,39612.78289,No,POS,100
NAT_DIG_XXX_XXX_XXX_LPS_L66_MUS_LVG_ADD_CLK,NAT,DIG,XXX,XXX,XXX,LPS,L66,MUS,LVG,ADD,CLK,NAT,Digital Media,XXX,Unknown,UNKNOWN,LOYALTY PARTNERSHIPS AND SPONSORSHIPS,FY14 SECOND CHANCE SONG,MUSIC,LEVERAGED,DESKTOP DISPLAY,CLICKS,NAT_DIG_XXX_XXX_XXX_LPS_L66_MUS_LVG_ADD,649039.7283,2433428.845,Yes,POS,100
NAT_DIG_XXX_XXX_XXX_LPS_L66_MUS_LVG_ADD_IMP,NAT,DIG,XXX,XXX,XXX,LPS,L66,MUS,LVG,ADD,IMP,NAT,Digital Media,XXX,Unknown,UNKNOWN,LOYALTY PARTNERSHIPS AND SPONSORSHIPS,FY14 SECOND CHANCE SONG,MUSIC,LEVERAGED,DESKTOP DISPLAY,IMPRESSIONS,NAT_DIG_XXX_XXX_XXX_LPS_L66_MUS_LVG_ADD,541003.7922,783818.4097,No,POS,100
NAT_DIG_XXX_XXX_XXX_LPS_L66_MUS_LVG_MDS_AUD,NAT,DIG,XXX,XXX,XXX,LPS,L66,MUS,LVG,MDS,AUD,NAT,Digital Media,XXX,Unknown,UNKNOWN,LOYALTY PARTNERSHIPS AND SPONSORSHIPS,FY14 SECOND CHANCE SONG,MUSIC,LEVERAGED,MOBILE DISPLAY,SPEND,NAT_DIG_XXX_XXX_XXX_LPS_L66_MUS_LVG_MDS,233311.3503,1029800.355,No,POS,100
NAT_DIG_XXX_XXX_XXX_LPS_L66_MUS_LVG_MDS_CLK,NAT,DIG,XXX,XXX,XXX,LPS,L66,MUS,LVG,MDS,CLK,NAT,Digital Media,XXX,Unknown,UNKNOWN,LOYALTY PARTNERSHIPS AND SPONSORSHIPS,FY14 SECOND CHANCE SONG,MUSIC,LEVERAGED,MOBILE DISPLAY,CLICKS,NAT_DIG_XXX_XXX_XXX_LPS_L66_MUS_LVG_MDS,778344.9745,310993.7696,Yes,POS,100
NAT_DIG_XXX_XXX_XXX_LPS_L66_MUS_LVG_MDS_IMP,NAT,DIG,XXX,XXX,XXX,LPS,L66,MUS,LVG,MDS,IMP,NAT,Digital Media,XXX,Unknown,UNKNOWN,LOYALTY PARTNERSHIPS AND SPONSORSHIPS,FY14 SECOND CHANCE SONG,MUSIC,LEVERAGED,MOBILE DISPLAY,IMPRESSIONS,NAT_DIG_XXX_XXX_XXX_LPS_L66_MUS_LVG_MDS,262011.4188,755990.4248,No,POS,100
NAT_DIG_XXX_XXX_XXX_LPS_L75_TRD_COB_ADD_AUD,NAT,DIG,XXX,XXX,XXX,LPS,L75,TRD,COB,ADD,AUD,NAT,Digital Media,XXX,Unknown,UNKNOWN,LOYALTY PARTNERSHIPS AND SPONSORSHIPS,FY15 Q1 TRTD,XXXX ROAD TO DISCOVERY,CONTRACTUAL OBLIGATIONS,DESKTOP DISPLAY,SPEND,NAT_DIG_XXX_XXX_XXX_LPS_L75_TRD_COB_ADD,649525.3919,784470.3928,No,POS,100
NAT_DIG_XXX_XXX_XXX_LPS_L75_TRD_COB_ADD_CLK,NAT,DIG,XXX,XXX,XXX,LPS,L75,TRD,COB,ADD,CLK,NAT,Digital Media,XXX,Unknown,UNKNOWN,LOYALTY PARTNERSHIPS AND SPONSORSHIPS,FY15 Q1 TRTD,XXXX ROAD TO DISCOVERY,CONTRACTUAL OBLIGATIONS,DESKTOP DISPLAY,CLICKS,NAT_DIG_XXX_XXX_XXX_LPS_L75_TRD_COB_ADD,627263.3809,2886054.655,Yes,POS,100
NAT_DIG_XXX_XXX_XXX_LPS_L75_TRD_COB_ADD_IMP,NAT,DIG,XXX,XXX,XXX,LPS,L75,TRD,COB,ADD,IMP,NAT,Digital Media,XXX,Unknown,UNKNOWN,LOYALTY PARTNERSHIPS AND SPONSORSHIPS,FY15 Q1 TRTD,XXXX ROAD TO DISCOVERY,CONTRACTUAL OBLIGATIONS,DESKTOP DISPLAY,IMPRESSIONS,NAT_DIG_XXX_XXX_XXX_LPS_L75_TRD_COB_ADD,800682.1333,2110200.541,No,POS,100
NAT_DIG_XXX_XXX_XXX_LPS_L75_TRD_COB_MDS_AUD,NAT,DIG,XXX,XXX,XXX,LPS,L75,TRD,COB,MDS,AUD,NAT,Digital Media,XXX,Unknown,UNKNOWN,LOYALTY PARTNERSHIPS AND SPONSORSHIPS,FY15 Q1 TRTD,XXXX ROAD TO DISCOVERY,CONTRACTUAL OBLIGATIONS,MOBILE DISPLAY,SPEND,NAT_DIG_XXX_XXX_XXX_LPS_L75_TRD_COB_MDS,184351.7264,1622204.145,No,POS,100
NAT_DIG_XXX_XXX_XXX_LPS_L75_TRD_COB_MDS_CLK,NAT,DIG,XXX,XXX,XXX,LPS,L75,TRD,COB,MDS,CLK,NAT,Digital Media,XXX,Unknown,UNKNOWN,LOYALTY PARTNERSHIPS AND SPONSORSHIPS,FY15 Q1 TRTD,XXXX ROAD TO DISCOVERY,CONTRACTUAL OBLIGATIONS,MOBILE DISPLAY,CLICKS,NAT_DIG_XXX_XXX_XXX_LPS_L75_TRD_COB_MDS,262551.1864,803922.6296,Yes,POS,100
NAT_DIG_XXX_XXX_XXX_LPS_L75_TRD_COB_MDS_IMP,NAT,DIG,XXX,XXX,XXX,LPS,L75,TRD,COB,MDS,IMP,NAT,Digital Media,XXX,Unknown,UNKNOWN,LOYALTY PARTNERSHIPS AND SPONSORSHIPS,FY15 Q1 TRTD,XXXX ROAD TO DISCOVERY,CONTRACTUAL OBLIGATIONS,MOBILE DISPLAY,IMPRESSIONS,NAT_DIG_XXX_XXX_XXX_LPS_L75_TRD_COB_MDS,198221.4301,905908.4056,No,POS,100
